3677,6601,,,,,,,
4507,6601,,,,,,,
CLASS,4/1/2019 10:00,4/1/2019 11:15,6602,3,aerobics,1,22,1
2358,6602,,,,,,,
4360,6602,,,,,,,
2420,6602,,,,,,,
2532,6602,,,,,,,
2331,6602,,,,,,,
4892,6602,,,,,,,
4454,6602,,,,,,,
3313,6602,,,,,,,
2703,6602,,,,,,,
3909,6602,,,,,,,
CLASS,4/1/2019 14:00,4/1/2019 15:15,6603,3,weightlifting,1,23,2
4500,6603,,,,,,,
1078,6603,,,,,,,
3065,6603,,,,,,,
3060,6603,,,,,,,
470,6603,,,,,,,
2737,6603,,,,,,,
1611,6603,,,,,,,
4082,6603,,,,,,,
2391,6603,,,,,,,
1054,6603,,,,,,,
CLASS,4/1/2019 14:00,4/1/2019 15:15,6604,3,yoga,1,24,3
1216,6604,,,,,,,
3491,6604,,,,,,,
1642,6604,,,,,,,
1620,6604,,,,,,,
68,6604,,,,,,,
4279,6604,,,,,,,
2997,6604,,,,,,,
3031,6604,,,,,,,
3918,6604,,,,,,,
445,6604,,,,,,,
CLASS,4/1/2019 14:00,4/1/2019 15:15,6605,3,aerobics,1,25,1
1961,6605,,,,,,,
191,6605,,,,,,,
2674,6605,,,,,,,
2134,6605,,,,,,,
1374,6605,,,,,,,
501,6605,,,,,,,
2095,6605,,,,,,,
4909,6605,,,,,,,
1422,6605,,,,,,,
112,6605,,,,,,,
CLASS,4/1/2019 14:00,4/1/2019 15:15,6606,3,weightlifting,1,26,2
4329,6606,,,,,,,
4590,6606,,,,,,,
2319,6606,,,,,,,
378,6606,,,,,,,
4598,6606,,,,,,,
99,6606,,,,,,,
3192,6606,,,,,,,
2671,6606,,,,,,,
87,6606,,,,,,,
4145,6606,,,,,,,
CLASS,4/1/2019 16:00,4/1/2019 17:15,6607,3,yoga,1,27,3
4539,6607,,,,,,,
4801,6607,,,,,,,
4681,6607,,,,,,,
4964,6607,,,,,,,
2756,6607,,,,,,,
1851,6607,,,,,,,
2327,6607,,,,,,,
2371,6607,,,,,,,
3212,6607,,,,,,,
4595,6607,,,,,,,
CLASS,4/1/2019 16:00,4/1/2019 17:15,6608,3,aerobics,1,28,1
1878,6608,,,,,,,
4278,6608,,,,,,,
2985,6608,,,,,,,
4284,6608,,,,,,,
2423,6608,,,,,,,
3743,6608,,,,,,,
1769,6608,,,,,,,
1138,6608,,,,,,,
1974,6608,,,,,,,
2790,6608,,,,,,,
CLASS,4/1/2019 16:00,4/1/2019 17:15,6609,3,aerobics,1,1,1
90,6609,,,,,,,
2140,6609,,,,,,,
1263,6609,,,,,,,
2126,6609,,,,,,,
1308,6609,,,,,,,
2689,6609,,,,,,,
991,6609,,,,,,,
2975,6609,,,,,,,
1184,6609,,,,,,,
3243,6609,,,,,,,
CLASS,4/1/2019 16:00,4/1/2019 17:15,6610,3,weightlifting,1,2,2
3121,6610,,,,,,,
3948,6610,,,,,,,
2200,6610,,,,,,,
2469,6610,,,,,,,
2405,6610,,,,,,,
1551,6610,,,,,,,
2334,6610,,,,,,,
4861,6610,,,,,,,
2668,6610,,,,,,,
2149,6610,,,,,,,
CLASS,4/1/2019 18:00,4/1/2019 19:15,6611,3,yoga,1,3,3
871,6611,,,,,,,
4265,6611,,,,,,,
280,6611,,,,,,,
3714,6611,,,,,,,
1234,6611,,,,,,,
4250,6611,,,,,,,
1047,6611,,,,,,,
4564,6611,,,,,,,
2155,6611,,,,,,,
1764,6611,,,,,,,
CLASS,4/1/2019 18:00,4/1/2019 19:15,6612,3,aerobics,1,4,1
1007,6612,,,,,,,
1619,6612,,,,,,,
4083,6612,,,,,,,
4746,6612,,,,,,,
2665,6612,,,,,,,
4413,6612,,,,,,,
1657,6612,,,,,,,
213,6612,,,,,,,
2927,6612,,,,,,,
480,6612,,,,,,,
CLASS,4/2/2019 8:00,4/2/2019 9:15,6613,3,aerobics,1,1,1
484,6613,,,,,,,
2110,6613,,,,,,,
3605,6613,,,,,,,
3207,6613,,,,,,,
5015,6613,,,,,,,
501,6613,,,,,,,
2256,6613,,,,,,,
4782,6613,,,,,,,
719,6613,,,,,,,
4757,6613,,,,,,,
CLASS,4/2/2019 8:00,4/2/2019 9:15,6614,3,weightlifting,1,2,2
4584,6614,,,,,,,
459,6614,,,,,,,
1313,6614,,,,,,,
4917,6614,,,,,,,
2181,6614,,,,,,,
1682,6614,,,,,,,
2439,6614,,,,,,,
4916,6614,,,,,,,
3165,6614,,,,,,,
3013,6614,,,,,,,
CLASS,4/2/2019 8:00,4/2/2019 9:15,6615,3,yoga,1,3,3
3412,6615,,,,,,,
4244,6615,,,,,,,
2058,6615,,,,,,,
4375,6615,,,,,,,
372,6615,,,,,,,
3103,6615,,,,,,,
4279,6615,,,,,,,
2769,6615,,,,,,,
2766,6615,,,,,,,
2106,6615,,,,,,,
CLASS,4/2/2019 8:00,4/2/2019 9:15,6616,3,aerobics,1,4,1
4391,6616,,,,,,,
1905,6616,,,,,,,
2888,6616,,,,,,,
4466,6616,,,,,,,
1733,6616,,,,,,,
1826,6616,,,,,,,
181,6616,,,,,,,
1042,6616,,,,,,,
3833,6616,,,,,,,
1245,6616,,,,,,,
CLASS,4/2/2019 10:00,4/2/2019 11:15,6617,3,weightlifting,1,5,2
1190,6617,,,,,,,
2609,6617,,,,,,,
3141,6617,,,,,,,
3448,6617,,,,,,,
2201,6617,,,,,,,
3257,6617,,,,,,,
4941,6617,,,,,,,
1288,6617,,,,,,,
3828,6617,,,,,,,
1151,6617,,,,,,,
CLASS,4/2/2019 10:00,4/2/2019 11:15,6618,3,yoga,1,6,3
3909,6618,,,,,,,
4100,6618,,,,,,,
3767,6618,,,,,,,
4628,6618,,,,,,,
425,6618,,,,,,,
4843,6618,,,,,,,
105,6618,,,,,,,
599,6618,,,,,,,
625,6618,,,,,,,
912,6618,,,,,,,
CLASS,4/2/2019 10:00,4/2/2019 11:15,6619,3,aerobics,1,7,1
4102,6619,,,,,,,
1763,6619,,,,,,,
3604,6619,,,,,,,
2646,6619,,,,,,,
1131,6619,,,,,,,
4059,6619,,,,,,,
3071,6619,,,,,,,
1849,6619,,,,,,,
1311,6619,,,,,,,
3865,6619,,,,,,,
CLASS,4/2/2019 10:00,4/2/2019 11:15,6620,3,weightlifting,1,8,2
883,6620,,,,,,,
2989,6620,,,,,,,
1426,6620,,,,,,,
2258,6620,,,,,,,
2070,6620,,,,,,,
977,6620,,,,,,,
1450,6620,,,,,,,
2657,6620,,,,,,,
451,6620,,,,,,,
709,6620,,,,,,,
CLASS,4/2/2019 14:00,4/2/2019 15:15,6621,3,yoga,1,9,3
684,6621,,,,,,,
2700,6621,,,,,,,
753,6621,,,,,,,
1463,6621,,,,,,,
3964,6621,,,,,,,
2933,6621,,,,,,,
2475,6621,,,,,,,
4427,6621,,,,,,,
2296,6621,,,,,,,
2451,6621,,,,,,,
CLASS,4/2/2019 14:00,4/2/2019 15:15,6622,3,aerobics,1,10,1
112,6622,,,,,,,
4489,6622,,,,,,,
820,6622,,,,,,,
548,6622,,,,,,,
1909,6622,,,,,,,
3545,6622,,,,,,,
193,6622,,,,,,,
3573,6622,,,,,,,
3680,6622,,,,,,,
3406,6622,,,,,,,
CLASS,4/2/2019 14:00,4/2/2019 15:15,6623,3,weightlifting,1,11,2
2592,6623,,,,,,,
3588,6623,,,,,,,
3707,6623,,,,,,,
212,6623,,,,,,,
1796,6623,,,,,,,
90,6623,,,,,,,
3483,6623,,,,,,,
2655,6623,,,,,,,
2557,6623,,,,,,,
1067,6623,,,,,,,
CLASS,4/2/2019 14:00,4/2/2019 15:15,6624,3,yoga,1,12,3
4240,6624,,,,,,,
1141,6624,,,,,,,
1094,6624,,,,,,,
334,6624,,,,,,,
2956,6624,,,,,,,
259,6624,,,,,,,
612,6624,,,,,,,
4781,6624,,,,,,,
848,6624,,,,,,,
2720,6624,,,,,,,
CLASS,4/2/2019 16:00,4/2/2019 17:15,6625,3,aerobics,1,13,1
2256,6625,,,,,,,
2647,6625,,,,,,,
1977,6625,,,,,,,
2220,6625,,,,,,,
2821,6625,,,,,,,
288,6625,,,,,,,
1645,6625,,,,,,,
1871,6625,,,,,,,
4664,6625,,,,,,,
3198,6625,,,,,,,
CLASS,4/2/2019 16:00,4/2/2019 17:15,6626,3,weightlifting,1,14,2
1825,6626,,,,,,,
270,6626,,,,,,,
1211,6626,,,,,,,
990,6626,,,,,,,
360,6626,,,,,,,
4121,6626,,,,,,,
1923,6626,,,,,,,
4111,6626,,,,,,,
1923,6626,,,,,,,
4911,6626,,,,,,,
CLASS,4/2/2019 16:00,4/2/2019 17:15,6627,3,yoga,1,15,3
2170,6627,,,,,,,
1062,6627,,,,,,,
4115,6627,,,,,,,
4731,6627,,,,,,,
767,6627,,,,,,,
4346,6627,,,,,,,
2859,6627,,,,,,,
3613,6627,,,,,,,
3948,6627,,,,,,,
2650,6627,,,,,,,
CLASS,4/2/2019 16:00,4/2/2019 17:15,6628,3,aerobics,1,16,1
1353,6628,,,,,,,
4289,6628,,,,,,,
3723,6628,,,,,,,
78,6628,,,,,,,
4745,6628,,,,,,,
2857,6628,,,,,,,
356,6628,,,,,,,
1456,6628,,,,,,,
1987,6628,,,,,,,
3635,6628,,,,,,,
CLASS,4/2/2019 18:00,4/2/2019 19:15,6629,3,weightlifting,1,17,2
2854,6629,,,,,,,
2989,6629,,,,,,,
2496,6629,,,,,,,
175,6629,,,,,,,
2663,6629,,,,,,,
2677,6629,,,,,,,
1657,6629,,,,,,,
723,6629,,,,,,,
4376,6629,,,,,,,
1781,6629,,,,,,,
CLASS,4/2/2019 18:00,4/2/2019 19:15,6630,3,yoga,1,18,3
3108,6630,,,,,,,
2915,6630,,,,,,,
1905,6630,,,,,,,
1741,6630,,,,,,,
983,6630,,,,,,,
4258,6630,,,,,,,
3304,6630,,,,,,,
264,6630,,,,,,,
1859,6630,,,,,,,
1732,6630,,,,,,,
CLASS,4/3/2019 8:00,4/3/2019 9:15,6631,3,yoga,1,15,3
787,6631,,,,,,,
1049,6631,,,,,,,
1754,6631,,,,,,,
4817,6631,,,,,,,
2007,6631,,,,,,,
4716,6631,,,,,,,
1533,6631,,,,,,,
4322,6631,,,,,,,
2316,6631,,,,,,,
1264,6631,,,,,,,
CLASS,4/3/2019 8:00,4/3/2019 9:15,6632,3,aerobics,1,16,1
2217,6632,,,,,,,
250,6632,,,,,,,
2414,6632,,,,,,,
3119,6632,,,,,,,
3418,6632,,,,,,,
186,6632,,,,,,,
2430,6632,,,,,,,
600,6632,,,,,,,
4039,6632,,,,,,,
3907,6632,,,,,,,
CLASS,4/3/2019 8:00,4/3/2019 9:15,6633,3,weightlifting,1,17,2
302,6633,,,,,,,
2028,6633,,,,,,,
2683,6633,,,,,,,
565,6633,,,,,,,
3375,6633,,,,,,,
1199,6633,,,,,,,
206,6633,,,,,,,
2901,6633,,,,,,,
3935,6633,,,,,,,
2237,6633,,,,,,,
CLASS,4/3/2019 8:00,4/3/2019 9:15,6634,3,yoga,1,18,3
3751,6634,,,,,,,
2799,6634,,,,,,,
1629,6634,,,,,,,
62,6634,,,,,,,
3979,6634,,,,,,,
684,6634,,,,,,,
2122,6634,,,,,,,
1522,6634,,,,,,,
1808,6634,,,,,,,
4107,6634,,,,,,,
CLASS,4/3/2019 10:00,4/3/2019 11:15,6635,3,aerobics,1,19,1
243,6635,,,,,,,
788,6635,,,,,,,
3885,6635,,,,,,,
4609,6635,,,,,,,
3935,6635,,,,,,,
359,6635,,,,,,,
1998,6635,,,,,,,
1751,6635,,,,,,,
497,6635,,,,,,,
3338,6635,,,,,,,
CLASS,4/3/2019 10:00,4/3/2019 11:15,6636,3,weightlifting,1,20,2
1909,6636,,,,,,,
1093,6636,,,,,,,
3907,6636,,,,,,,
1174,6636,,,,,,,
1575,6636,,,,,,,
490,6636,,,,,,,
4037,6636,,,,,,,
4769,6636,,,,,,,
3675,6636,,,,,,,
2650,6636,,,,,,,
CLASS,4/3/2019 10:00,4/3/2019 11:15,6637,3,yoga,1,21,3
3012,6637,,,,,,,
2804,6637,,,,,,,
50,6637,,,,,,,
3143,6637,,,,,,,
587,6637,,,,,,,
1958,6637,,,,,,,
403,6637,,,,,,,
1172,6637,,,,,,,
3395,6637,,,,,,,
1522,6637,,,,,,,
CLASS,4/3/2019 10:00,4/3/2019 11:15,6638,3,aerobics,1,22,1
1572,6638,,,,,,,
1678,6638,,,,,,,
2958,6638,,,,,,,
3875,6638,,,,,,,
109,6638,,,,,,,
2183,6638,,,,,,,
773,6638,,,,,,,
539,6638,,,,,,,
1081,6638,,,,,,,
4765,6638,,,,,,,
CLASS,4/3/2019 14:00,4/3/2019 15:15,6639,3,weightlifting,1,23,2
4085,6639,,,,,,,
1321,6639,,,,,,,
2072,6639,,,,,,,
3069,6639,,,,,,,
3116,6639,,,,,,,
1847,6639,,,,,,,
1513,6639,,,,,,,
1182,6639,,,,,,,
2193,6639,,,,,,,
1866,6639,,,,,,,
CLASS,4/3/2019 14:00,4/3/2019 15:15,6640,3,yoga,1,24,3
2803,6640,,,,,,,
629,6640,,,,,,,
2874,6640,,,,,,,
237,6640,,,,,,,
146,6640,,,,,,,
1211,6640,,,,,,,
1078,6640,,,,,,,
711,6640,,,,,,,
2516,6640,,,,,,,
2295,6640,,,,,,,
CLASS,4/3/2019 14:00,4/3/2019 15:15,6641,3,aerobics,1,25,1
478,6641,,,,,,,
3201,6641,,,,,,,
4687,6641,,,,,,,
278,6641,,,,,,,
2127,6641,,,,,,,
4708,6641,,,,,,,
318,6641,,,,,,,
1036,6641,,,,,,,
1551,6641,,,,,,,
1940,6641,,,,,,,
CLASS,4/3/2019 14:00,4/3/2019 15:15,6642,3,weightlifting,1,26,2
4269,6642,,,,,,,
1890,6642,,,,,,,
2378,6642,,,,,,,
725,6642,,,,,,,
830,6642,,,,,,,
3336,6642,,,,,,,
2324,6642,,,,,,,
3462,6642,,,,,,,
4773,6642,,,,,,,
1470,6642,,,,,,,
CLASS,4/3/2019 16:00,4/3/2019 17:15,6643,3,yoga,1,27,3
2008,6643,,,,,,,
87,6643,,,,,,,
2877,6643,,,,,,,
980,6643,,,,,,,
1596,6643,,,,,,,
571,6643,,,,,,,
775,6643,,,,,,,
4685,6643,,,,,,,
4758,6643,,,,,,,
3798,6643,,,,,,,
CLASS,4/3/2019 16:00,4/3/2019 17:15,6644,3,aerobics,1,28,1
4496,6644,,,,,,,
840,6644,,,,,,,
2415,6644,,,,,,,
781,6644,,,,,,,
3638,6644,,,,,,,
1927,6644,,,,,,,
2322,6644,,,,,,,
3141,6644,,,,,,,
486,6644,,,,,,,
3541,6644,,,,,,,
CLASS,4/3/2019 16:00,4/3/2019 17:15,6645,3,aerobics,1,1,1
1376,6645,,,,,,,
2290,6645,,,,,,,
4469,6645,,,,,,,
4302,6645,,,,,,,
4722,6645,,,,,,,
1845,6645,,,,,,,
3388,6645,,,,,,,
3411,6645,,,,,,,
687,6645,,,,,,,
2071,6645,,,,,,,
CLASS,4/3/2019 16:00,4/3/2019 17:15,6646,3,weightlifting,1,2,2
1689,6646,,,,,,,
4959,6646,,,,,,,
1571,6646,,,,,,,
1001,6646,,,,,,,
680,6646,,,,,,,
3507,6646,,,,,,,
177,6646,,,,,,,
4379,6646,,,,,,,
3174,6646,,,,,,,
4105,6646,,,,,,,
CLASS,4/3/2019 18:00,4/3/2019 19:15,6647,3,yoga,1,3,3
93,6647,,,,,,,
2232,6647,,,,,,,
1475,6647,,,,,,,
2414,6647,,,,,,,
200,6647,,,,,,,
4409,6647,,,,,,,
1811,6647,,,,,,,
4407,6647,,,,,,,
5026,6647,,,,,,,
4771,6647,,,,,,,
CLASS,4/3/2019 18:00,4/3/2019 19:15,6648,3,aerobics,1,4,1
1252,6648,,,,,,,
4963,6648,,,,,,,
2941,6648,,,,,,,
1686,6648,,,,,,,
1503,6648,,,,,,,
1307,6648,,,,,,,
517,6648,,,,,,,
2611,6648,,,,,,,
1813,6648,,,,,,,
4081,6648,,,,,,,
CLASS,4/4/2019 8:00,4/4/2019 9:15,6649,7,aerobics,5,1,1
2102,6649,,,,,,,
4192,6649,,,,,,,
1455,6649,,,,,,,
2353,6649,,,,,,,
2002,6649,,,,,,,
724,6649,,,,,,,
2781,6649,,,,,,,
3511,6649,,,,,,,
4516,6649,,,,,,,
429,6649,,,,,,,
CLASS,4/4/2019 8:00,4/4/2019 9:15,6650,7,weightlifting,5,2,2
1695,6650,,,,,,,
2739,6650,,,,,,,
354,6650,,,,,,,
244,6650,,,,,,,
535,6650,,,,,,,
1694,6650,,,,,,,
1089,6650,,,,,,,
3793,6650,,,,,,,
3054,6650,,,,,,,
1602,6650,,,,,,,
CLASS,4/4/2019 8:00,4/4/2019 9:15,6651,7,yoga,5,3,3
2445,6651,,,,,,,
4868,6651,,,,,,,
4204,6651,,,,,,,
2272,6651,,,,,,,
239,6651,,,,,,,
35,6651,,,,,,,
1414,6651,,,,,,,
4228,6651,,,,,,,
4176,6651,,,,,,,
1073,6651,,,,,,,
CLASS,4/4/2019 8:00,4/4/2019 9:15,6652,7,aerobics,5,4,1
142,6652,,,,,,,
4859,6652,,,,,,,
573,6652,,,,,,,
498,6652,,,,,,,
4796,6652,,,,,,,
3030,6652,,,,,,,
3557,6652,,,,,,,
1310,6652,,,,,,,
2478,6652,,,,,,,
2005,6652,,,,,,,
CLASS,4/4/2019 10:00,4/4/2019 11:15,6653,7,weightlifting,5,5,2
3441,6653,,,,,,,
877,6653,,,,,,,
1075,6653,,,,,,,
97,6653,,,,,,,
3622,6653,,,,,,,
3206,6653,,,,,,,
1194,6653,,,,,,,
1709,6653,,,,,,,
1283,6653,,,,,,,
3031,6653,,,,,,,
CLASS,4/4/2019 10:00,4/4/2019 11:15,6654,7,yoga,5,6,3
3486,6654,,,,,,,
99,6654,,,,,,,
4663,6654,,,,,,,
787,6654,,,,,,,
4172,6654,,,,,,,
4866,6654,,,,,,,
3802,6654,,,,,,,
1231,6654,,,,,,,
1894,6654,,,,,,,
3841,6654,,,,,,,
CLASS,4/4/2019 10:00,4/4/2019 11:15,6655,7,aerobics,5,7,1
1242,6655,,,,,,,
2599,6655,,,,,,,
3571,6655,,,,,,,
663,6655,,,,,,,
1470,6655,,,,,,,
3956,6655,,,,,,,
1398,6655,,,,,,,
228,6655,,,,,,,
4635,6655,,,,,,,
1483,6655,,,,,,,
CLASS,4/4/2019 10:00,4/4/2019 11:15,6656,7,weightlifting,5,8,2
3311,6656,,,,,,,
428,6656,,,,,,,
2954,6656,,,,,,,
4567,6656,,,,,,,
2784,6656,,,,,,,
102,6656,,,,,,,
1865,6656,,,,,,,
4627,6656,,,,,,,
4828,6656,,,,,,,
3330,6656,,,,,,,
CLASS,4/4/2019 14:00,4/4/2019 15:15,6657,7,yoga,5,9,3
3137,6657,,,,,,,
746,6657,,,,,,,
436,6657,,,,,,,
2200,6657,,,,,,,
2870,6657,,,,,,,
2261,6657,,,,,,,
3962,6657,,,,,,,
1757,6657,,,,,,,
3530,6657,,,,,,,
2021,6657,,,,,,,
CLASS,4/4/2019 14:00,4/4/2019 15:15,6658,7,aerobics,5,10,1
2859,6658,,,,,,,
2812,6658,,,,,,,
3612,6658,,,,,,,
2245,6658,,,,,,,
2309,6658,,,,,,,
2348,6658,,,,,,,
1869,6658,,,,,,,
1418,6658,,,,,,,
4342,6658,,,,,,,
3453,6658,,,,,,,
CLASS,4/4/2019 14:00,4/4/2019 15:15,6659,7,weightlifting,5,11,2
3862,6659,,,,,,,
1619,6659,,,,,,,
2256,6659,,,,,,,
193,6659,,,,,,,
2964,6659,,,,,,,
163,6659,,,,,,,
2634,6659,,,,,,,
2527,6659,,,,,,,
4920,6659,,,,,,,
452,6659,,,,,,,
CLASS,4/4/2019 14:00,4/4/2019 15:15,6660,7,yoga,5,12,3
2019,6660,,,,,,,
894,6660,,,,,,,
3462,6660,,,,,,,
4732,6660,,,,,,,
1292,6660,,,,,,,
3885,6660,,,,,,,
3337,6660,,,,,,,
3091,6660,,,,,,,
3714,6660,,,,,,,
4830,6660,,,,,,,
CLASS,4/4/2019 16:00,4/4/2019 17:15,6661,7,aerobics,5,13,1
4784,6661,,,,,,,
1331,6661,,,,,,,
616,6661,,,,,,,
954,6661,,,,,,,
2430,6661,,,,,,,
155,6661,,,,,,,
748,6661,,,,,,,
1109,6661,,,,,,,
4107,6661,,,,,,,
468,6661,,,,,,,
CLASS,4/4/2019 16:00,4/4/2019 17:15,6662,7,weightlifting,5,14,2
2256,6662,,,,,,,
4880,6662,,,,,,,
4329,6662,,,,,,,
4915,6662,,,,,,,
46,6662,,,,,,,
430,6662,,,,,,,
1263,6662,,,,,,,
1229,6662,,,,,,,
1682,6662,,,,,,,
3018,6662,,,,,,,
CLASS,4/4/2019 16:00,4/4/2019 17:15,6663,7,yoga,5,15,3
3349,6663,,,,,,,
2327,6663,,,,,,,
4007,6663,,,,,,,
1706,6663,,,,,,,
4871,6663,,,,,,,
2261,6663,,,,,,,
3837,6663,,,,,,,
1129,6663,,,,,,,
1490,6663,,,,,,,
4610,6663,,,,,,,
CLASS,4/4/2019 16:00,4/4/2019 17:15,6664,7,aerobics,5,16,1
3579,6664,,,,,,,
2443,6664,,,,,,,
4629,6664,,,,,,,
3590,6664,,,,,,,
2648,6664,,,,,,,
1021,6664,,,,,,,
65,6664,,,,,,,
3919,6664,,,,,,,
4791,6664,,,,,,,
2213,6664,,,,,,,
CLASS,4/4/2019 18:00,4/4/2019 19:15,6665,7,weightlifting,5,17,2
4131,6665,,,,,,,
3785,6665,,,,,,,
4504,6665,,,,,,,
289,6665,,,,,,,
2290,6665,,,,,,,
1824,6665,,,,,,,
1117,6665,,,,,,,
1267,6665,,,,,,,
1854,6665,,,,,,,
2394,6665,,,,,,,
CLASS,4/4/2019 18:00,4/4/2019 19:15,6666,7,yoga,5,18,3
1249,6666,,,,,,,
4186,6666,,,,,,,
2680,6666,,,,,,,
2048,6666,,,,,,,
1638,6666,,,,,,,
566,6666,,,,,,,
1934,6666,,,,,,,
3756,6666,,,,,,,
1291,6666,,,,,,,
387,6666,,,,,,,
CLASS,4/5/2019 8:00,4/5/2019 9:15,6667,6,yoga,4,15,3
2602,6667,,,,,,,
1092,6667,,,,,,,
2940,6667,,,,,,,
4764,6667,,,,,,,
601,6667,,,,,,,
3098,6667,,,,,,,
3002,6667,,,,,,,
1923,6667,,,,,,,
4301,6667,,,,,,,
4348,6667,,,,,,,
CLASS,4/5/2019 8:00,4/5/2019 9:15,6668,6,aerobics,4,16,1
690,6668,,,,,,,
4034,6668,,,,,,,
1303,6668,,,,,,,
332,6668,,,,,,,
613,6668,,,,,,,
2805,6668,,,,,,,
270,6668,,,,,,,
414,6668,,,,,,,
4211,6668,,,,,,,
428,6668,,,,,,,
CLASS,4/5/2019 8:00,4/5/2019 9:15,6669,6,weightlifting,4,17,2
1091,6669,,,,,,,
621,6669,,,,,,,
523,6669,,,,,,,
2548,6669,,,,,,,
2732,6669,,,,,,,
1584,6669,,,,,,,
328,6669,,,,,,,
147,6669,,,,,,,
1407,6669,,,,,,,
4679,6669,,,,,,,
CLASS,4/5/2019 8:00,4/5/2019 9:15,6670,6,yoga,4,18,3
1351,6670,,,,,,,
300,6670,,,,,,,
3781,6670,,,,,,,
4318,6670,,,,,,,
4129,6670,,,,,,,
2636,6670,,,,,,,
1410,6670,,,,,,,
1479,6670,,,,,,,
1287,6670,,,,,,,
3968,6670,,,,,,,
CLASS,4/5/2019 10:00,4/5/2019 11:15,6671,6,aerobics,4,19,1
2569,6671,,,,,,,
912,6671,,,,,,,
3343,6671,,,,,,,
4645,6671,,,,,,,
1740,6671,,,,,,,
3459,6671,,,,,,,
1574,6671,,,,,,,
3670,6671,,,,,,,
1773,6671,,,,,,,
1736,6671,,,,,,,
CLASS,4/5/2019 10:00,4/5/2019 11:15,6672,6,weightlifting,4,20,2
894,6672,,,,,,,
4275,6672,,,,,,,
1753,6672,,,,,,,
1198,6672,,,,,,,
2123,6672,,,,,,,
2778,6672,,,,,,,
3849,6672,,,,,,,
4511,6672,,,,,,,
3310,6672,,,,,,,
3760,6672,,,,,,,
CLASS,4/5/2019 10:00,4/5/2019 11:15,6673,6,yoga,4,21,3
1256,6673,,,,,,,
2124,6673,,,,,,,
1674,6673,,,,,,,
1313,6673,,,,,,,
223,6673,,,,,,,
2752,6673,,,,,,,
1157,6673,,,,,,,
3614,6673,,,,,,,
1548,6673,,,,,,,
1059,6673,,,,,,,
CLASS,4/5/2019 10:00,4/5/2019 11:15,6674,6,aerobics,4,22,1
1700,6674,,,,,,,
568,6674,,,,,,,
2074,6674,,,,,,,
1976,6674,,,,,,,
1958,6674,,,,,,,
3238,6674,,,,,,,
79,6674,,,,,,,
4681,6674,,,,,,,
417,6674,,,,,,,
1794,6674,,,,,,,
CLASS,4/5/2019 14:00,4/5/2019 15:15,6675,6,weightlifting,4,23,2
4373,6675,,,,,,,
2154,6675,,,,,,,
1135,6675,,,,,,,
902,6675,,,,,,,
717,6675,,,,,,,
4805,6675,,,,,,,
4556,6675,,,,,,,
2792,6675,,,,,,,
2518,6675,,,,,,,
125,6675,,,,,,,
CLASS,4/5/2019 14:00,4/5/2019 15:15,6676,6,yoga,4,24,3
4788,6676,,,,,,,
1225,6676,,,,,,,
5020,6676,,,,,,,
4205,6676,,,,,,,
4441,6676,,,,,,,
4357,6676,,,,,,,
2718,6676,,,,,,,
875,6676,,,,,,,
447,6676,,,,,,,
2524,6676,,,,,,,
CLASS,4/5/2019 14:00,4/5/2019 15:15,6677,6,aerobics,4,25,1
2088,6677,,,,,,,
3380,6677,,,,,,,
3802,6677,,,,,,,
3510,6677,,,,,,,
99,6677,,,,,,,
3689,6677,,,,,,,
2766,6677,,,,,,,
2065,6677,,,,,,,
3311,6677,,,,,,,
147,6677,,,,,,,
CLASS,4/5/2019 14:00,4/5/2019 15:15,6678,6,weightlifting,4,26,2
1433,6678,,,,,,,
3574,6678,,,,,,,
821,6678,,,,,,,
2256,6678,,,,,,,
3379,6678,,,,,,,
1342,6678,,,,,,,
4809,6678,,,,,,,
4712,6678,,,,,,,
2222,6678,,,,,,,
1110,6678,,,,,,,
CLASS,4/5/2019 16:00,4/5/2019 17:15,6679,6,yoga,4,27,3
2391,6679,,,,,,,
2857,6679,,,,,,,
2135,6679,,,,,,,
2259,6679,,,,,,,
2784,6679,,,,,,,
4463,6679,,,,,,,
481,6679,,,,,,,
4845,6679,,,,,,,
851,6679,,,,,,,
1243,6679,,,,,,,
CLASS,4/5/2019 16:00,4/5/2019 17:15,6680,6,aerobics,4,28,1
4041,6680,,,,,,,
3423,6680,,,,,,,
1478,6680,,,,,,,
1951,6680,,,,,,,
2189,6680,,,,,,,
2249,6680,,,,,,,
3893,6680,,,,,,,
260,6680,,,,,,,
584,6680,,,,,,,
1061,6680,,,,,,,
CLASS,4/5/2019 16:00,4/5/2019 17:15,6681,6,aerobics,4,1,1
2801,6681,,,,,,,
4525,6681,,,,,,,
2304,6681,,,,,,,
4602,6681,,,,,,,
3163,6681,,,,,,,
2100,6681,,,,,,,
439,6681,,,,,,,
3204,6681,,,,,,,
1554,6681,,,,,,,
1335,6681,,,,,,,
CLASS,4/5/2019 16:00,4/5/2019 17:15,6682,6,weightlifting,4,2,2
3486,6682,,,,,,,
3806,6682,,,,,,,
2982,6682,,,,,,,
2276,6682,,,,,,,
1939,6682,,,,,,,
3213,6682,,,,,,,
1279,6682,,,,,,,
915,6682,,,,,,,
2844,6682,,,,,,,
3368,6682,,,,,,,
CLASS,4/5/2019 18:00,4/5/2019 19:15,6683,6,yoga,4,3,3
3900,6683,,,,,,,
888,6683,,,,,,,
2033,6683,,,,,,,
1222,6683,,,,,,,
3068,6683,,,,,,,
2138,6683,,,,,,,
